system:index,distance_to_permanent_water_m,event_date,event_id,event_type,flood_area_m2,flood_fraction,grid_center_lat,grid_center_lon,grid_id,label_method_version,observed_flooded,sentinel_post_id,sentinel_pre_id,.geo
"569,4267",536.7118290783391,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.286050711070008,72.95168467326074,"569,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[284500.0,2133500.0],[285000.0,2133500.0],[285000.0,2134000.0],[284500.0,2134000.0],[284500.0,2133500.0]]]}"
"570,4267",505.00166344224147,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.286103993276903,72.95644041359517,"570,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[285000.0,2133500.0],[285500.0,2133500.0],[285500.0,2134000.0],[285000.0,2134000.0],[285000.0,2133500.0]]]}"
"571,4267",1100.52694962829,2018-07-19 01:02:53,EV_2018_07_19,flood,23592.12173461914,0.09436848693847656,19.286157151631848,72.96119616967113,"571,4267",1.0,1,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[285500.0,2133500.0],[286000.0,2133500.0],[286000.0,2134000.0],[285500.0,2134000.0],[285500.0,2133500.0]]]}"
"572,4267",567.789966492593,2018-07-19 01:02:53,EV_2018_07_19,flood,8997.047454833984,0.035988189819335936,19.286210186468598,72.96595194127107,"572,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[286000.0,2133500.0],[286500.0,2133500.0],[286500.0,2134000.0],[286000.0,2134000.0],[286000.0,2133500.0]]]}"
"573,4267",849.7318004859254,2018-07-19 01:02:53,EV_2018_07_19,flood,9696.849967956543,0.038787399871826174,19.286263097576253,72.97070772873846,"573,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[286500.0,2133500.0],[287000.0,2133500.0],[287000.0,2134000.0],[286500.0,2134000.0],[286500.0,2133500.0]]]}"
"574,4267",442.97137133642303,2018-07-19 01:02:53,EV_2018_07_19,flood,2099.333282470703,0.008397333129882813,19.28631588518023,72.97546353153324,"574,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[287000.0,2133500.0],[287500.0,2133500.0],[287500.0,2134000.0],[287000.0,2134000.0],[287000.0,2133500.0]]]}"
"575,4267",344.163774935266,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.286368548908815,72.98021935008738,"575,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[287500.0,2133500.0],[288000.0,2133500.0],[288000.0,2134000.0],[287500.0,2134000.0],[287500.0,2133500.0]]]}"
"576,4267",627.8308873039844,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.286421089027833,72.98497518393481,"576,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[288000.0,2133500.0],[288500.0,2133500.0],[288500.0,2134000.0],[288000.0,2134000.0],[288000.0,2133500.0]]]}"
"577,4267",322.9471614800376,2018-07-19 01:02:53,EV_2018_07_19,flood,1199.6354141235352,0.00479854165649414,19.286473505550127,72.9897310333464,"577,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[288500.0,2133500.0],[289000.0,2133500.0],[289000.0,2134000.0],[288500.0,2134000.0],[288500.0,2133500.0]]]}"
"578,4267",1039.1873619839612,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.286525798340012,72.99448689838027,"578,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[289000.0,2133500.0],[289500.0,2133500.0],[289500.0,2134000.0],[289000.0,2134000.0],[289000.0,2133500.0]]]}"
"579,4267",808.8769410631347,2018-07-19 01:02:53,EV_2018_07_19,flood,74078.29824066162,0.29631319296264647,19.286577967479747,72.99924277867952,"579,4267",1.0,1,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[289500.0,2133500.0],[290000.0,2133500.0],[290000.0,2134000.0],[289500.0,2134000.0],[289500.0,2133500.0]]]}"
"580,4267",406.0550675817766,2018-07-19 01:02:53,EV_2018_07_19,flood,5998.264099121094,0.023993056396484375,19.28663001283109,73.00399867425507,"580,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[290000.0,2133500.0],[290500.0,2133500.0],[290500.0,2134000.0],[290000.0,2134000.0],[290000.0,2133500.0]]]}"
"581,4267",1234.7418768367306,2018-07-19 01:02:53,EV_2018_07_19,flood,7797.808639526367,0.03119123455810547,19.28668193455009,73.00875458531844,"581,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[290500.0,2133500.0],[291000.0,2133500.0],[291000.0,2134000.0],[290500.0,2134000.0],[290500.0,2133500.0]]]}"
"582,4267",620.1343123221841,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.286733732721764,73.01351051159646,"582,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[291000.0,2133500.0],[291500.0,2133500.0],[291500.0,2134000.0],[291000.0,2134000.0],[291000.0,2133500.0]]]}"
"583,4267",1312.55828226072,2018-07-19 01:02:53,EV_2018_07_19,flood,2299.3712997436523,0.00919748519897461,19.286785407155104,73.01826645310855,"583,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[291500.0,2133500.0],[292000.0,2133500.0],[292000.0,2134000.0],[291500.0,2134000.0],[291500.0,2133500.0]]]}"
"584,4267",1838.6313090431777,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.28683695785912,73.02302240997608,"584,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[292000.0,2133500.0],[292500.0,2133500.0],[292500.0,2134000.0],[292000.0,2134000.0],[292000.0,2133500.0]]]}"
"585,4267",1281.9937367202788,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.286888384842584,73.02777838189036,"585,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[292500.0,2133500.0],[293000.0,2133500.0],[293000.0,2134000.0],[292500.0,2134000.0],[292500.0,2133500.0]]]}"
"586,4267",815.523224304179,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.28693968813337,73.03253436900194,"586,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[293000.0,2133500.0],[293500.0,2133500.0],[293500.0,2134000.0],[293000.0,2134000.0],[293000.0,2133500.0]]]}"
"587,4267",1299.6118810356904,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.28699086773726,73.03729037123333,"587,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[293500.0,2133500.0],[294000.0,2133500.0],[294000.0,2134000.0],[293500.0,2134000.0],[293500.0,2133500.0]]]}"
"588,4267",2273.176075568797,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.287041923875798,73.04204638862548,"588,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[294000.0,2133500.0],[294500.0,2133500.0],[294500.0,2134000.0],[294000.0,2134000.0],[294000.0,2133500.0]]]}"
"589,4267",2246.6335117566755,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.287092856147414,73.04680242089096,"589,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[294500.0,2133500.0],[295000.0,2133500.0],[295000.0,2134000.0],[294500.0,2134000.0],[294500.0,2133500.0]]]}"
"590,4267",2660.376277184029,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.287143664649804,73.0515584682582,"590,4267",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[295000.0,2133500.0],[295500.0,2133500.0],[295500.0,2134000.0],[295000.0,2134000.0],[295000.0,2133500.0]]]}"
"527,4268",6667.648085814211,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.288216425734763,72.75189658250609,"527,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[263500.0,2134000.0],[264000.0,2134000.0],[264000.0,2134500.0],[263500.0,2134500.0],[263500.0,2134000.0]]]}"
"528,4268",6401.970013917114,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.288274914598365,72.75665176073059,"528,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[264000.0,2134000.0],[264500.0,2134000.0],[264500.0,2134500.0],[264000.0,2134500.0],[264000.0,2134000.0]]]}"
"529,4268",6188.676315198073,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.288333279940176,72.76140695630687,"529,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[264500.0,2134000.0],[265000.0,2134000.0],[265000.0,2134500.0],[264500.0,2134500.0],[264500.0,2134000.0]]]}"
"530,4268",5098.74845688119,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.288391521858678,72.7661621690143,"530,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[265000.0,2134000.0],[265500.0,2134000.0],[265500.0,2134500.0],[265000.0,2134500.0],[265000.0,2134000.0]]]}"
"531,4268",3869.013732440281,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.288449639943874,72.77091739882269,"531,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[265500.0,2134000.0],[266000.0,2134000.0],[266000.0,2134500.0],[265500.0,2134500.0],[265500.0,2134000.0]]]}"
"532,4268",2493.6145782997737,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.288507634480784,72.77567264591966,"532,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[266000.0,2134000.0],[266500.0,2134000.0],[266500.0,2134500.0],[266000.0,2134500.0],[266000.0,2134000.0]]]}"
"533,4268",1032.059646884883,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.288565505471965,72.78042790990709,"533,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[266500.0,2134000.0],[267000.0,2134000.0],[267000.0,2134500.0],[266500.0,2134500.0],[266500.0,2134000.0]]]}"
"534,4268",336.7937350330332,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.288623252627424,72.78518319114036,"534,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[267000.0,2134000.0],[267500.0,2134000.0],[267500.0,2134500.0],[267000.0,2134500.0],[267000.0,2134000.0]]]}"
"535,4268",276.86576832661916,2018-07-19 01:02:53,EV_2018_07_19,flood,9594.880752563477,0.03837952301025391,19.28868087635445,72.78993848908145,"535,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[267500.0,2134000.0],[268000.0,2134000.0],[268000.0,2134500.0],[267500.0,2134500.0],[267500.0,2134000.0]]]}"
"536,4268",1090.0411012972197,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.288738376439664,72.79469380432006,"536,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[268000.0,2134000.0],[268500.0,2134000.0],[268500.0,2134500.0],[268000.0,2134500.0],[268000.0,2134000.0]]]}"
"537,4268",1884.880696574548,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.28879575281314,72.79944913631165,"537,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[268500.0,2134000.0],[269000.0,2134000.0],[269000.0,2134500.0],[268500.0,2134500.0],[268500.0,2134000.0]]]}"
"538,4268",954.2996001392866,2018-07-19 01:02:53,EV_2018_07_19,flood,99.94857788085938,3.997943115234375E-4,19.288853005626372,72.80420448526343,"538,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[269000.0,2134000.0],[269500.0,2134000.0],[269500.0,2134500.0],[269000.0,2134500.0],[269000.0,2134000.0]]]}"
"539,4268",175.56149877819095,2018-07-19 01:02:53,EV_2018_07_19,flood,6596.640686035156,0.026386562744140626,19.288910134710687,72.80895985121704,"539,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[269500.0,2134000.0],[270000.0,2134000.0],[270000.0,2134500.0],[269500.0,2134500.0],[269500.0,2134000.0]]]}"
"540,4268",296.7592173577635,2018-07-19 01:02:53,EV_2018_07_19,flood,2898.531204223633,0.011594124816894532,19.28896714023782,72.81371523371118,"540,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[270000.0,2134000.0],[270500.0,2134000.0],[270500.0,2134500.0],[270000.0,2134500.0],[270000.0,2134000.0]]]}"
"541,4268",409.95972891789603,2018-07-19 01:02:53,EV_2018_07_19,flood,3998.0105056762695,0.01599204202270508,19.28902402190966,72.81847063308791,"541,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[270500.0,2134000.0],[271000.0,2134000.0],[271000.0,2134500.0],[270500.0,2134500.0],[270500.0,2134000.0]]]}"
"542,4268",672.1281558808228,2018-07-19 01:02:53,EV_2018_07_19,flood,5597.229919433594,0.022388919677734376,19.289080780189664,72.82322604941169,"542,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[271000.0,2134000.0],[271500.0,2134000.0],[271500.0,2134500.0],[271000.0,2134500.0],[271000.0,2134000.0]]]}"
"543,4268",818.9825629751806,2018-07-19 01:02:53,EV_2018_07_19,flood,2698.676414489746,0.010794705657958984,19.289137414797423,72.82798148235769,"543,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[271500.0,2134000.0],[272000.0,2134000.0],[272000.0,2134500.0],[271500.0,2134500.0],[271500.0,2134000.0]]]}"
"544,4268",1256.784549086296,2018-07-19 01:02:53,EV_2018_07_19,flood,2098.983139038086,0.008395932556152343,19.289193925660523,72.83273693189207,"544,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[272000.0,2134000.0],[272500.0,2134000.0],[272500.0,2134500.0],[272000.0,2134500.0],[272000.0,2134000.0]]]}"
"545,4268",370.18027519328797,2018-07-19 01:02:53,EV_2018_07_19,flood,2798.664749145508,0.011194658996582032,19.289250313062503,72.83749239812921,"545,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[272500.0,2134000.0],[273000.0,2134000.0],[273000.0,2134500.0],[272500.0,2134500.0],[272500.0,2134000.0]]]}"
"546,4268",890.132841985897,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.289306576664398,72.84224788087843,"546,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[273000.0,2134000.0],[273500.0,2134000.0],[273500.0,2134500.0],[273000.0,2134500.0],[273000.0,2134000.0]]]}"
"547,4268",2159.2990306068773,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.289362716683783,72.84700338039231,"547,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[273500.0,2134000.0],[274000.0,2134000.0],[274000.0,2134500.0],[273500.0,2134500.0],[273500.0,2134000.0]]]}"
"548,4268",2494.939943678231,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.289418733147066,72.85175889646551,"548,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[274000.0,2134000.0],[274500.0,2134000.0],[274500.0,2134500.0],[274000.0,2134500.0],[274000.0,2134000.0]]]}"
"549,4268",2785.972859733545,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.289474625695455,72.85651442869785,"549,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[274500.0,2134000.0],[275000.0,2134000.0],[275000.0,2134500.0],[274500.0,2134500.0],[274500.0,2134000.0]]]}"
"550,4268",2750.0551950405998,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.289530394682444,72.86126997772885,"550,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[275000.0,2134000.0],[275500.0,2134000.0],[275500.0,2134500.0],[275000.0,2134500.0],[275000.0,2134000.0]]]}"
"551,4268",2738.386196383738,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,19.289586040140758,72.86602554321414,"551,4268",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[275500.0,2134000.0],[276000.0,2134000.0],[276000.0,2134500.0],[275500.0,2134500.0],[275500.0,2134000.0]]]}"
